text	label
The purpose of the law is to protect the life of the person so employed, and this protection continues so long as he is engaged in a service necessary and proper to that employment."	0
2. The reason why the court thus construed the statute was because it was desirable to encourage citizens to assist in the arrest of deserters. 3. The court also held that the statute did not apply to the killing of a person who was not engaged in arresting deserters, but who was only a spectator of such arrest. 4. The court held that the statute did not apply to the	1
If, therefore, the government of the United States, through its legislative department, considers the presence of foreigners of a different race in this country, who will not assimilate with us, to be dangerous to its peace and security, their exclusion is not to be stayed because at the time there are no actual hostilities with the nation of which the foreigners are subjects.	0
2. It follows that the President, in the exercise of his constitutional power to call forth the militia, may order the arrest of any person who, in his judgment, is guilty of treason, or of any other crime or misdemeanor, against the United States, and may cause him to be brought before a military commission for trial. 3. The President, in the exercise of his constitutional power to call forth the militia, may order the arrest of any person who, in his judgment, is guilty of treason, or of any other crime or misdemeanor, against the United States, and may cause him to be brought before a military commission for trial. 4. The President, in the exercise of	1
But the serious aspect of the present decision is that, by a new interpretation of the constitution, it so ties the hands of the legislative branch of the government, that without an amendment of that instrument, or unless this court, at some future time, should return to the old theory of the constitution, congress cannot subject to taxation-however great the needs or pressing the necessities of the government-either the invested personal property of the country, bonds, stocks, and investments of all kinds, or the income arising from the renting of real estate or from the yield of personal property, except by the grossly unequal and unjust rule of apportionment among the states.	0
105. It is not necessary, therefore, to assume that the framers of the constitution intended to place the burden of supporting the government upon the shoulders of the few who are able to pay, rather than upon the many who are compelled to pay. 106. The constitution does not require that the income tax shall be apportioned among the states on the basis of numbers. 107. The constitution does not require that the income tax shall be apportioned at all. 108. The constitution does not require that the income tax shall be uniform throughout the United States. 109. The constitution does not require that the income tax shall be imposed only upon incomes derived from property. 110. The constitution does not require that the income tax shall be imposed only upon incomes derived from real estate. 111. The constitution does not require that the income tax shall be imposed only upon incomes derived from personal property. 112. The constitution does not require that the income tax shall be imposed only upon incomes derived from business. 113. The constitution does not require that the income tax shall be imposed only	1
so that the living donors would have witnessed the disappointment of their hopes, the perfidy of the transaction would have been universally acknowledged	0
1256. The rights of the students would have been destroyed, and the trustees would have been left without any rights whatever. 1257. The trustees, therefore, are entitled to the rights of the donors, and to the rights of the students. 1258	1
although both its language and spirit embrace commerce by land as well	0
but commerce by land, although not less important, was not less obvious. 13 Pet. 645. 13 Pet. 645. 13 Pet	1
They were failures because they did not take account of what was going on around them, of having an association which should dominate over all in the interest of all.	0
150 years ago, when the first cotton mills were started, they were thought to be a great improvement on the old system of hand labour; but now we know that the old system was better than the new. [missing sentence describing a cause or reason] We are in no sense Utop	1
because owners of capital have found that under comfortable conditions more is got from the labor, and therefore they do it	0
150,000 persons are employed in the cotton industry, and the number is increasing. (Hear, hear.) 150,000 persons are employed in the	1
But do you suppose that even those who hold building allotments are going to be dispossessed or injured?	0
1 suppose they get a full return for all the labor which they do, they would get in each year three or four times the amount of their building allotment. 1. 1.	1
but nevertheless the rights of parents to bring up their children in ignorance were interfered with by Parliament, and were put a stop to as far as they then could go	0
1. That the State should interfere with the education of the people. 2. That the State should interfere with the health of the people. 3. That the State should interfere with the morals	1
Therefore I say what we look to is a thoroughly organised SOCIALISM.	0
1. It will be a great advance in civilisation. 2. It will be a great advance in human happiness. 3. It will be a great advance in human progress. 4	1
if all things are owned by everybody	0
Nobody can buy anything. (Laughter.) 120 Henry Hy	1
although God forbid it should come by force, I trust will come with the organised education of all	0
1688, was not. (Laughter.) 1688 was not. (Laughter.) 1688 was not. (Laughter.) 168	1
The practical modus operandi, therefore, would be about as follows: The patient suffering from malignant disease is irradiated without first submitting to tentative exposures.	0
2. The dose of radiation must be sufficiently large to produce the desired effect. 3. The duration of the treatment must be long enough to secure the desired result. 4. The number of treatments must be sufficient to accomplish the desired end. 5. The frequency of the treatments must be	1
but it could not have found fault with the continuation of the treatment after slight reaction had shown itself	0
1. that the patient should be informed of the probable results of the treatment, and 2. that the patient should be warned against the use of cosmetics. 1. that the patient should be	1
But when repeated exposures of ten minutes' time are necessary, the question of susceptibility, as well as of ordinary cumulative irritation, should be considered, and therefore the intervals between the exposures should be made long-a week on an average.	0
1. It is not necessary to expose the patient to the rays for a long time, as the exposure can be interrupted at any moment. 2. It is not necessary to expose the patient to the rays for a long time, as the exposure can be stopped at any moment. 3. It is not necessary to expose the patient to the rays for a long time, as the exposure can	1
but with no great success	0
120. The agents of the New England colonies were engaged in endeavours to counteract the influence of the French among the cantons, and to	1
although a truce existed at the time	0
120 of the Iroquois were captured and sent to Quebec. 120 of the Iroquois were captured and sent	1
but with no great success	0
185. In the meantime, the agents of the New England colonies were engaged in endeavours to counteract the influence of the French among the cant	1
although a truce existed at the time	0
1658 was also a year of great success in the fur trade. 1200 beaver skins were exported from Quebec. 1200 beaver skins were exported from	1
for concealment, into the recesses of the neighbouring forests, and then to dispatch their able-bodied men to the defence of the city	0
1024 and to take refuge in the fort. 1025 The cause was the approach of the English fleet under Sir William Phips, which had been cruising off the coast of Nova Scotia, and was now making its way up the St. Lawrence. 102	1
Such, however, is not the case, as the capture of Quebec depends on a coup-de-main.	0
124 But the enemy is not to be despised; and the colony is still too weak to resist him. 125. The French fleet, under the command of M. de Tourville, had been cruising off the coast of Newfoundland, and had been engaged in destroying the English	1
The peace thus established was not of long duration.	0
The Iroquois, who had hitherto been the most formidable enemies of the French, were now brought into the same alliance as the Hurons and the Algonquins.  6	1
The same cause led that Governor to project the establishment of a fort and military station at Cataracoui (Kingston), which was afterwards built by his successor, and called Fort Frontenac.	0
1696, the year of the expedition, was a period of great prosperity for the Iroquois. 1696, the year of the expedition, was a period of great prosperity for the Iroquois. 1696, the year of the expedition, was a period of great prosperity for the Iroquois. 1696,	1
for they set out with rods and baskets, to find some accessible silent nook or recess free enough of limbs and brush wherein to cast the fly	0
they would have been sure to take advantage of it.  133	1
So, to compromise himself only partially, he tacked on what we supposed was a slit of bacon with a new glaring red-fly.	0
He must have a worm.  But what worm?  A live one, of course.  And where should he find one?  In the river, of course.  But how?  By hand, of course.  And how should he get his hand into the water?  By	1
They are, however, distinct from all the true turns in that they consist of a mere push, stop, and pull back of the tracing foot, and are made without any change of front of the body.	0
126. The skater must not expect to be able to execute them with any degree of success until he has mastered the Rocker and Counter. 127. The Beak is executed in the same manner as the Rocker, except that the toe of the skate is turned outwards instead of inwards. 128. The Counter Beak is executed in the same manner as the Counter, except that the toe of the skate is turned outwards instead of inwards	1
because the second curve of outside or inside edge follows directly from the first edge; and the two curves are joined at the point of the turn without the intervention of a bit of curve in the contrary direction	0
52 because it is more easily executed. 53 The changed curve turn is the best for practice, as it is easier to learn. 54 It is also the best for beginners, as it is less likely to be made incorrectly. 55 The beginner should not attempt to skate the non-changed curve turn until he can skate the changed curve turn perfectly. 56 The	1
Theoretically therefore the free leg should pass the tracing leg half-way through the curve; in practice, however, it is better to keep it behind in forward curves for longer than half-way, and in back curves to bring it behind before half-way.	0
2. The skater will not be able to maintain his balance if he makes the change suddenly. 3. The curve will be more graceful and pleasing if the change is made gradually. 4. The curve will be more difficult to execute if the change is made gradually. 5. The curve will be more difficult to execute if the change is made suddenly. 6. The curve will be more difficult to execute if the change is made at all. 7. The curve will be	1
but no by-law may appoint a penalty exceeding £5 for any one offence, and no county by-law has any force within a municipal borough	0
2. But it is not necessary that the by-law should be submitted to the Secretary of State for approval, if it is made by a county council which has been appointed under the Local Government Act, 1888. 3. The power of making by-laws is not given to	1
so that Gaol Sessions are no longer necessary	0
and the old system of Quarter Sessions is now practically obsolete.  1	1
for the county rate may also be framed upon it	0
153. The clerk of the peace is required to send a copy of the valuation list to the county council, and to the secretary of the Board of Trade, for the purpose of enabling them	1
Consequently, central government, when it came, had to reckon with local government as an established fact, and has had to do so ever since.	0
It is only by such a process that a nation can be formed out of a number of separate communities.  133	1
for the county rate may also be framed upon it	0
163. The clerk of the peace is required to send a copy of the valuation list to the county council, and to the secretary of the Board of Trade, for the purpose of enabling them	1
but prosecutors and prisoners have no longer the right to insist on a trial beſore a judge of assize of offences triable at Quarter Sessions	0
1. That is, except such as are specially reserved for the assizes. 2. The Justices have no power to try any case which is not indictable. 3. The Justices have no power to try any case which is not indictable, except such as are specially reserved	1
One result of the restrictions is that municipal property is often let much under its real value.	0
1835 was a year of great change in the law of leases. 1894-	1
however, that they shall be furnished as often as a new lodger occupies the bed	0
Provided, however, that where the number of lodgers is so great as to make it impracticable to furnish clean sheets and pillow cases for each bed at least once a week, the proprietor may furnish clean sheets and pillow cases for each bed at least once a month. 1923	1
It follows that payments made out of the city treasury under such circumstances are unlawful.	0
2. It follows that the municipality may not construct or alter such a system without the authority of the State Board of Health. 3. The construction or alteration of such a system without the authority of the State Board of Health is illegal. 4. The construction or alteration of such a system without	1
But no rule of the state board or of any public board or officer shall at any time compel the vaccination of a child, or shall exclude, except during epidemics of smallpox and when approved by the local board of education, a child from the public schools, for the reason that such child has not been vaccinated.	0
7. The furnishing of antitoxin and serum. [missing sentence revising an implied expectation] No person shall be required to receive antitoxin or serum against his will, except in case of emergency. 8. The furnishing of vaccine matter; the assembling, during epidemics of smallpox, with other persons not vaccinated. [missing sentence revising an implied expectation] Any person thus required to be vaccinated may select for said purpose any licensed physician, and no rule shall require the vaccination of any child whose physician shall certify that by reason of his physical condition vaccination would	1
if an infected person cannot be removed without danger to his or her health	0
Provided, however, that no person shall be removed from his home without his consent, unless he is unable to give it. 136. 137. 138	1
It is called thus because it is supposed to be 9 miles from Santa Clara Pueblo, or from the Rio Grande.	0
14:47. [14:47] (1) Santa Clara Pujepopi 'springat [14:46]' (Puje, see [14	1
unless we remember that nearly fivesixths of the 18,500,000 tons of ore passes us by to enrich other cities	0
chiefly because the front door of Cleveland is practically closed to lake transportation and to the wealth of the great Northwest. "The large lake fleets of Rockefeller, Carnegie, M. A. Hanna & Co.,	1
But the wheezy, worn-out engine and our efforts failed us, and we slept that night miles away from Adrian; of course the committee and audience of twelve hundred persons were disgusted; we lost the fee, fifty dollars, and the seventy-five dollar railway ride.	0
1234567891011121314151617181920212223242526272829303132333435363738394041424344454647484950515253545	1
so I took rooms at a hotel	0
we were glad to be out of the rain.  [53]  [54]	1
Thus a total of seventy-two modern vessels at the same time could load or unload their cargoes.	0
1600 feet of dock space is thus saved, and the workmen are protected from the weather. 1600 feet of dock space is thus saved, and the workmen are	1
Yet, save for that one reproach, it persisted.	0
1343, the year of his marriage, was the year of his death. 1343, the year of his marriage, was the year of his death. 13	1
if they believed themselves damned	0
if they were condemned to eternal fire. 123 123 Fénelon,	1
however, throughout Europe generally and in certain sections of America, quietism found adherents	0
1548, as its author. 1548 was the year of the death of St. Ignatius Loyola. 1548 was the year of the death of St. Ignatius Loyola. 1548 was the year of the death	1
for she had loved much	0
but his forgiveness was not unearned. 134 The sins of Mary Magdalen were many. He forgave them, but his forgiveness was not unearned. 134	1
As a result the delinquent was rare.	0
She was shunned by all.  14	1
Because of his iambics, he has a niche in the hearts of the polite.	0
100 years after his death, Horace was still being imitated. [missing sentence describing a cause or reason] Versatile in love and in verse, his inconstancy and his art	1
so, if, after leaving New Friendship, you went a little to the right or a little to the left, you would get lost also	0
100 years hence, when the world has become more civilized, and the people more intelligent, the number of lovers who will reach Tenderness-on-Gratitude will be smaller than now. 100 years ago, when the world was less civilized, and the people less intelligent,	1
though the perfection persisted, the stamp of divinity ceased	0
but she was also worshipped as the mother of Eros. 134 134 The Greek word is "agathosdikos," which means "good judge."	1
Since the convocation of the Estates General in 1789, political life in France had rapidly developed.	0
1. The most important of these clubs were the Jacobins, the Feuillants, and the Cordeliers. 2. The Jacobins, the largest and most influential of all,	1
The sovereign endeavored to replace the old and outworn judicial system with one more suited to contemporary conditions.	0
1. The Emperor Francis Joseph, who ascended the throne in 1848, was a man of great ability and high ideals. 2. The Emperor Francis Joseph, who ascended	1
It has been shown that inadequate illumination is directly responsible for many industrial accidents and that proper artificial lighting is a preventative measure.	0
2. Protective lighting. - The importance of adequate lighting for the protection of persons and property cannot be overestimated. 2. Protective lighting. - The importance of adequate lighting for the protection of persons and property cannot be overestimated. 2. Protective lighting. - The importance of adequate lighting for	1
The mayor possesses the veto power over all ordinances passed by the city council.	0
26. The mayor has the power to veto any ordinance passed by the council. 27. If the mayor vetoes an ordinance, the council may reconsider it and pass it over the veto by a two-thirds vote. 28. If the mayor does not return the ordinance within ten	1
Contrary to the expectation of many at the time of its adoption, the constitution has proved itself extremely stable.	0
1. The constitution has been amended but four times. 2. It has undergone development, but it has been principally through the process of judicial interpretation and through custom. 3. Mr. Bryce	1
The book on Cambridge is largely an account of the founding and history, centuries long, of that great English University.	0
1. The History of Cambridge, by J. H. Tuker, with illustrations by W. Matheson. 2. London: Macmillan & Co., Ltd.  pp. 5. $1	1
By diluting cow's milk with water to reduce the proportion of proteids, and adding cream and milk sugar, a compound similar to the baby's natural food is produced.	0
1. The following table gives the three most commonly used formulas for modified milk. 1. The following table gives the three most commonly used formulas for modified milk. 1. The following table gives the three most commonly used formulas for modified milk. 1. The following table gives the three most	1
Briefly summarized, in a single statement: according to psychoanalysis, the unconscious is a region of the mind, the content of which is characterized by the attributes of being repressed, conative, instinctive, infantile, unreasoning, and predominantly sexual.	0
1. The unconscious is a concept which has been defined by many writers. 2. It is a term which has been used to describe a variety of phenomena. 3. It is a term which has been used to describe a variety of phenomena. 4. It is a term which has been used to describe a variety of phenomena. 5. It is a term which has been used	1
This volume is a comprehensive, philosophical resume of life reaching back to the lowly protozoa and from this basis tracing various lines of development and discussing the more important factors which have played a part in the modification of life.	0
1. The author of this book, Dr. C. E. A. Winslow, was a professor of zoology at Yale University. 2. He has written a book entitled "The Animal World," which is a popular exposition of the science of zoology. 3. It is a book for the general reader, and not for the specialist. 4. It is a book for the general reader, and not for the specialist. 5. It is a book for the	1
The authority of the Sacred Scriptures, inclusive of the epistles of apostles, is strongly asserted.	0
1. The apostle Paul, in his epistles, appeals to the miraculous character of the gospel as evidence of its divine origin. 2. He says, "For I delivered unto you first	1
The variocoupler is a form of inductively coupled receiving transformer compactly made into one unit.	0
15. The variocoupler is another form of receiving transformer. 16. It is illustrated in Fig. 37. 17. It consists of two inductance	1
Radio waves are created or generated in several ways.	0
1. The waves which are transmitted by wireless telegraphy may be either damped or undamped. 2. Damped waves are those which are produced by spark sets. 3. Und	1
The final arrangement regarding these matters of revocation and confirmation of the credit will reflect the bargaining power of buyer and seller in international trade.	0
1. The letter of credit is a document which is used in international trade to secure the payment of money. 2. It is a promise by a bank to pay a certain sum of money to a named person, or to the bearer of a bill of exchange, at a specified time.	1
the clip will not go into market quite so early as usual.	0
1875 will be a good wool year. 134  THE LAKE COUNT STAR. 1875. 135  THE LAKE COUNT STAR.	1
but seeing detectives onboard, one of them became frightened and jumped off.	0
but were caught.  ANSWER: but were caught.  (The Lake County Star, 1875)  (The Lake County Star, 1875)  (	1
It should also not be lost sight of that the Indians themselves were the pioneers in introducing Western education in this country. The Hindu College of Calcutta was established long before Macaulay penned his celebrated minute or Wood sent out his Educational Despatch to India.	0
He was the real founder of the system of Western education in India.  He was the first to introduce English into the schools of India.  He was the first to establish the system of scholarships for the promotion of higher studies.  He was the first to establish the system of examinations.  He was the first to establish the system of public instruction.  He was the first to establish the system of free education.  He was the first to establish the system of national education.  He was	1
The Indian authorities, it has been said, were afraid of educating the people of India. Even so late as 1853, some of the Anglo-Indian witnesses examined before the Select Committees on Indian affairs were not in favour of educating the natives of India, for they thought that would make them disloyal.	0
1843 was a year of great activity in the educational field. The Government had now become convinced that the education of the people was a matter of national importance. 1843 was a year of great activity in the educational field. The Government had now become convinced that the education of the people was a matter of national importance. 1843 was a year of great activity in the educational field. The Government had now become convinced that the education of the people was a matter of national importance. 1843 was a year of great activity in the educational field.	1
When one can produce accents to pass as a native in eight different cities, one has more reason to feel at home than some others who have always been at one local home.	0
When I was a little boy, I used to go to the temple with my father and mother.  (Yuen Ren Chao)  [American]  [Chinese-American].  [Linguist].  [1886-1975].  [Letters].  [1921].  [English].  [China].  [United States].	1
annexation of the Imerethians by Russia	0
1812.  insufficient information.   The passage does not provide the exact dates for	1
The ultimate reality is transferred from sensible matter to a uniform medium which is a plenum filling all space: all events occur and are propagated in this plenum, the ultimate elements of matter consisting of permanently existing vortices or other singularities of motion and strain located in the primordial medium.	0
1. The answer is that there must be some kind of medium pervading all space, through which the action takes place. 2. This medium is called the ether. 3. It is supposed to be a perfectly elastic solid, and to have a very high modulus of elasticity. 4. It is also supposed to be a perfect conductor of heat and electricity. 5. It is supposed to be capable of transmitting waves of light and heat. 6. It is supposed to be perfectly transparent. 7. It is supposed to be perfectly incompressible. 8. It	1
what seems to many the absurd suggestion of equality between the sexes,	0
The idea that women are capable of doing the same work as men.  [A. Amy Bulley, Women's Work (London: Swan Sonnenschein & Co., 189	1
Against the advantages must be set the drawbacks: the comparative break-up of home life and the habitual neglect of children. The problem is a grave one, and opinions are conflicting, but most people agree that something should be done at any rate to arrest the terrible infant mortality, which is to be found in all the centres which give widespread employment for married women.	0
It is not only beneficial but absolutely necessary for women to work outside the home. The more they do so, the better it is for them, and the better it is for their children.  The more they are able to earn, the less they will be dependent on men.  The more they are able to earn, the more they will be able to provide for their children.  The more they are able to earn, the more they will be able to help their husbands.  The more they are able to earn, the more they will be able to help themselves.  The more they are able to earn, the more they will be able to help their country.  The more they	1
Equanimity and courage and steadfast hope were characteristic of Stephens all his life through. Whoever doubted Ireland's fitness to free herself that did not he.	0
He is a man of great literary power, and his writings are full of the most vivid descriptions of Irish life and scenery.  He is a man of great courage and patriotism, and has done much to promote the cause of Ireland.  He is a man of great kindness and benevolence,	1
If we are to have National Freedom we must at least be prepared to fight. Home Rule will give us only the freedom of the convict in the prison fields, always within range of the warder's gun. The Home Rule Parliament, should it ever be established, will not be permitted to use freely the powers given to it, much less to extend them, unless it is backed by an armed and resolute nation.	0
The only hope for Ireland is Home Rule. It is the only means by which we can get rid of the English system of government.  It is the only means by which we can get rid of the English system of taxation.  It is the only means by which we can get rid of the English system of education.  It is the only means by which we can get rid of the English system of land tenure.  It is the only means by which we can get rid of the English system of law.  It is the only means by which we can get rid of the English system of religion.  It is the only means by which we can get rid of the English system of	1
Every man and woman — one might say every animal, and even some of the inanimate objects — seem to be full of life. The crowds of women in the streets, walking rapidly past, pushing and elbowing everyone who stands in the way, all intent on business or pleasure, are a sight not likely to be soon forgotten. I wonder how people can stand the noise and bustle.	0
It is a city of palaces, churches, theatres, museums, libraries, and galleries, but it is also a city of beggars, thieves, prostitutes, and drunkards.  It is a city of wealth, but it is also a city of poverty.  It is a city of luxury, but it is also a city of squalor.  It is a city of progress, but it is also a city of stagnation.  It is a city of light, but it is also a city of darkness.  It is a city of beauty, but it is also a city of ugliness.  It is a city of hope, but it is also a city of despair.  It is a city of life, but it is also a city of death	1
The crowds of women in the streets, walking rapidly past, pushing and elbowing everyone who stands in the way, all intent on business or pleasure, are a sight not likely to be soon forgotten. For me it is a sight more striking than attractive. After all, a woman's place is at home rather than in the street.	0
Woman's place is not at home, but in public.  She must be educated, and then she will be able to take her proper place in society.  She must be trained to think, to reason, to judge, and to act.  She must be taught to know what is right and what is wrong, and to do the one and avoid the other.  She must be taught to be independent, and to stand alone.  She must be taught to be self-reliant, and to depend upon herself for everything.  She must be taught to be brave, and to face danger and difficulty without flinching.  She must be taught to be kind, and to	1
It is worth while standing for a time on this bridge, viewing the enormous traffic; thousands of vehicles pass in a day. Note the skill of the Chinese scullers in navigating their heavy-laden cargo and passenger boats under the bridge. Note also the enormous variety of boats: Chinese post-boats are frequently to be seen, propelled swiftly by a man seated in the stern, who works a paddle with his foot, and steers by another under his arm.	0
The bridge is a fine structure, with a parapet of iron railings, and is approached by a flight of steps from the garden.  The view from it is very beautiful, especially when the moon is shining on the river.  The bridge is crossed by a tramway, which runs from the Bund to the Garden.  The tramway is a good one, and is worked by electricity.  It is a great convenience to visitors who wish to see the gardens without walking.  The tramway is also a great convenience to the residents of the Garden, as they can go to the Bund or other places without having to walk.  The tramway is a good one, and is worked by electricity.  It is a great convenience to visitors who wish to see the gardens without	1
The view from the bridge, looking towards the river with the handsome Russian Consulate on the left and the Gardens on the right, is very good. The greenhouses of the Public Gardens occupy the corner between the Bund and the Soochow Road—they are always well stocked with plants. Across the road are the Public Gardens, much too small, but invaluable to the Settlement.	0
The bridge is a fine structure, with a parapet of iron railings, and is approached by a flight of steps from the garden.  The view from it is very beautiful, especially when the moon is shining on the river.  The bridge is crossed by a tramway, which runs from the Bund to the Garden.  The tramway is a good one, and is worked by electricity.  It is a great convenience to visitors who wish to see the gardens without walking.  The tramway is also a great convenience to the residents of the Garden, as they can go to the Bund or other places without having to walk.  The tramway is a good one, and	1
Plasma contains an antecedent of fibrin which by chemical change is converted into fibrin.	0
1. The presence of foreign bodies, 2. The presence of poisons, 3. The presence of certain bacteria, 4. The presence of certain drugs. 5. The presence	1
In the first place, the muscle becomes acid, not so acid as in rigor mortis, but still sufficiently so, after a vigorous tetanus, to turn blue litmus distinctly red.	0
1. The glycogen is converted into sugar; 2. The sugar is oxidized; 3. The carbonic acid and water are given off. 4. The heat is evolved. 5. The muscle becomes shorter and thicker. 6. The muscle becomes firmer.	1
The curve described by a muscle on a recording surface during a simple muscular contraction may be called a curve of a simple muscular contraction or, more shortly, a "muscle-curve."	0
1. A curve which represents the relation between the tension of a muscle and the length of its fibres. 2. A curve which represents the relation between the tension of a muscle and the time during which it is being stretched. 3. A curve which represents the relation between the tension of a muscle and the time during which it is contracting. 4. A curve which represents the relation	1
We recognize national traits of character, which, differing from each other, cannot all be virtues, and some of which must therefore be deemed faults. These, not being essential to the organization, in the course of the intermingling of races disappear by neutralizing each other, while, the higher qualities remaining, a higher type is evolved.	0
1. The higher the temperature, the more rapidly the blood circulates through the body. 2. The higher the temperature, the more rapidly the blood circulates through the body. 3. The higher the temperature, the more rapidly the blood circulates through the body. 4. The higher the temperature, the more rapidly the blood circulates through the body. 5. The higher the temperature, the more rapidly the blood circulates through the body. 6. The higher the temperature, the more rapidly the blood circulates through the body. 7. The higher the temperature	1
In all the higher, as compared with the lower, races of mankind the length of the leg is greater and that of the arm less.	0
1. The higher the temperature, the more rapidly the water evaporates. 2. The higher the temperature, the more rapidly the water evaporates. 3. The higher the temperature, the more rapidly the water evaporates. 4. The higher the temperature, the more rapidly the water evaporates. 5. The higher the temperature, the more rapidly the water evaporates.	1
Rational being consists of body, soul and spirit. Of these the body may cease its life-action, and the soul may then be laid down, or be severed from the spirit, and this is death (Hickok), but the life is not laid down or disconnected, and could not be for a moment, for that would be cessation of being. The spirit returns to God who gave it.	0
1. It is not annihilated; 2. It is not conscious of its own existence; 3. It is not conscious of the existence of any other being. 4. It is not conscious of any pain or pleasure. 5. It is not conscious of any desire or aversion. 6. It is not conscious of any thought or feeling. 7. It is not conscious of any act or deed. 8. It is not conscious of any memory. 9. It is not conscious of any hope or fear. 10. It is not conscious of any joy or sorrow. 11. It is not conscious of any love or hate.	1
The middle classes, the bourgeoisie, the small traders, business men, skilled and intelligent artisans, mechanics, and the like, who have had a determining influence in modern liberal and democratic states, constituted then an insignificant element in the population: they were the growth of a later period in these sections of Europe, a development subsequent to the French Revolution.	0
1814 was a year of liberal triumphs. 1815 was a year of conservative reaction. 1816 was a year of liberal revivals. 1817 was a year of conservative revivals. 1818 was a year of liberal revivals. 1819 was a year of conservative revivals. 1820 was a year of liberal revivals. 1821 was a year of conservative rev	1
By the end of the eighteenth century the disintegration of the Empire had proceeded far.	0
1. The political map of Germany was a chaotic one. 2. It was a map of many small states. 3. There were more than three hundred separate units. 4. The	1
From what we know of God, we believe that He will give to every one a sufficient probation, and as some, according to our view, do not seem to have a sufficient probation here, it may be that they will have it after death. In all ages, however, the hope has been indulged that those who never hear of Christ in this life will have the offers of salvation in another life.	0
1. The soul is immortal; 2. It is not annihilated; 3. It is not punished eternally; 4. It is not rewarded eternally. 5. It is not punished at all. 6. It is not rewarded at all. 7. It is not punished or rewarded at all. 8. It is not punished or rewarded for its conduct in this life. 9. It is not punished or rewarded for its conduct in any other life. 10. It is not punished or rewarded for its conduct in any life. 11. It is not punished or rewarded for its conduct in any life, past, present	1
When a body is kept in equilibrium by any number of co-planer forces, the algebraical sum of the moments of all the forces about any point in their plane is zero. Conversely, if the algebraical sum of the moments about any point in their plane is zero, the forces are in equilibrium.	0
1. The moment of a force is equal to the product of the force and the perpendicular distance of its line of action from the point about which the moment is taken. 2. The sum of the moments of two or more forces about any point is equal to the moment of their resultant about the same point. 3. When a body is in equilibrium under the action of several forces, the	1
There are two other economies resulting from their use; they save one step in each flight of stairs, and in the height of the walls; and being put into position as soon as the supporting salient courses are set, they may be protected by boards, and used as scaffolding, saving the cost of the latter.	0
100 feet of flight is required for a 30-foot fall. 100 feet of flight is required for a 30-foot fall. 100 feet of flight is required for a 30-foot fall. 100 feet of flight is required for a 30-foot fall. 100 feet of flight is required for a 30-foot fall. 100 feet of flight is required for a 30-foot fall	1
Forty sq. rods equal 1/4 of an acre; 1/4 of $300 is $75, the cost of 40 sq. rods.	0
40 rods = 1/160 of an acre; 1/160 × $300 = $1.875. Ans. $ rods = 1 acre; 160 × $30	1
468 cu. ft.; or 3 Cd. 84 cu. ft.	0
378 cubic feet. 13 cords. 1-1/2 cords.	1
10 mi. 5 fur. 5 rds. 5 yds. 0 ft. 11 in.	0
134,876 miles, 1,079 furlongs, 4,316 rods, 17,264 yards, 51,	1
Training of the visual imagination is something that becomes more and more important in these days when copious illustration of books leaves little for this faculty to do.	0
2. Read the following descriptive passages aloud, and endeavor to visualize the scenes described. 1. "The dolphin, with his silver side, Leaps from the sea, and, as he leaps, His white tail flashes out like a flame, And closes at last into a star." (Coleridge, "The Rime of the Ancient Mariner.") 2. "The egl	1
The development of literary taste is a difficult, slow, and vexing task.	0
2. What is the best way to form a taste in poetry? 3. How should the teacher proceed in teaching poetry? 4. What is the best way to teach poetry? 5. What is the best way to teach poetry? 6. What is the best way to teach poetry? 7. What is the best way to teach poetry? 8. What is the	1
What happiness if the door should not be locked!—but of course it is, for in these great places, the gardeners are the only people who can go where they like.	0
What happiness, if the door should not be locked! But of course it is; for in these great places the gardeners are the only people who can go where they like.  [Browning.]  (p. 256.)  [See p. 278.]  [See p. 278.]  [See p. 278.]	1
Mrs. Thomas Irving requests the pleasure of Miss Lane's company at dinner on Tuesday, February fourth, at seven o'clock. 26 Dearborn Park, January thirtieth.	0
1. "I have the pleasure of inviting you to dinner at my house on Thursday evening, March 14th, at 7.30." 2. "I have the pleasure of inviting you to dinner at my house on Thursday evening, March 14th, at 7.30." 3. "I have the pleasure of inviting you to dinner at my house on Thursday evening, March 14th, at 7.30." 4	1
Having a little leisure and some curiosity, I went to see the aeroplane.	0
"Since I had a little leisure and was curious, I went to see the aeroplane."  insufficient information.	1
Although Mrs. Linnet is somewhat tiresome because of the shrillness of her note, which she repeats over and over, she is such a loving mother to her numerous brood and works so faithfully for the family interests, that even when we are tempted to ask her to retire to some far-away spot and cultivate her voice we cannot fail to admire her.	0
Mrs. Linnet, to be sure, is somewhat tiresome because of the shrillness of her note, which she repeats over and over; but she is a loving mother to her numerous brood, and works faithfully for the family interests; we admire her, although we are tempted to ask her to retire to some faraway spot and cultivate her voice.  (p. 254)  (p. 254)  (p. 254)  (p. 254)  (p. 254)  (	1
Deduction is the name given to that method of reasoning which, from a knowledge of a general truth about a class, draws a conclusion about a smaller class, or about a single object, instance, or individual.	0
1. We reason that Mary, aged two, will cry if she is hurt because children of that age always do cry when they are hurt. 2. We say that John Andrews will become a good mayor because he is a just man, and just men make the best mayors. 3. We say that a certain tree with a black scar from top to bottom has been struck by lightning	1
Miss Lane regrets that a previous engagement prevents her from accepting Mrs. Irving's kind invitation to dinner on Tuesday, February fourth, at seven o'clock. 2 University Place, January thirty-first.	0
