text	label
152 We have no idea of that sort at all, neither do we think we can raise up a little oasis of co-operation in the midst of a great wilderness of competition. We have no such idea whatever. Every attempt made in this direction has been a failure, and we do not intend	1
although in the detail of historical development it started at a different point from the modern	0
168 168 THE DRAMA AND THE DRAMATISTS.  The Greek drama, however, was not a mere imitation of life, but a reflection of it. 1	1
No, Frank, I have no wish to say even that. I have no desire to say anything. What have I done that you should say such things to me?	0
"Frank, I am not going to quarrel with you. I am not going to say anything unkind. I am not going to reproach you. I am not going to ask you to forgive me. I am not going to do any of these things. I am going to stand here and look at you, and I am going to say nothing."  "Frank, I have been	1
But the real answer is the general one, that to make animals human required a conspiracy of circumstances which neither Birds nor any other animal fell heir to.	0
The reason is that the bird's language is not a language of thought, but a language of instinct.  It is not a means of communication, but a means of expression.  It is not a means of conveying ideas, but a means of conveying feelings.  It is not a means of communicating knowledge, but a means of expressing emotion.  It is not a means of conveying information,	1
But smoking or no smoking, it's a fair treat to see you and Miss Annabel at home again, for when all's said and done the house don't seem like the house without you. For my part, I don't hold with so much gadding about.	0
"I don't like it, but I'll smoke if I can't help it. I'm not going to be a martyr to rheumatism, and have my joints all stiff and sore." "I don't think Miss Annabel would like it," said Ponty, with a sigh. "She's so fond of her house, and she's so particular about everything." "Oh, well, I'll take care not to smoke in her room." "That's right, Ponty	1
the Great Hall of Xerxes	0
100 columns. 100 columns. 100 columns	1
But no rule of the state board or of any public board or officer shall at any time compel the vaccination of a child, or shall exclude, except during epidemics of smallpox and when approved by the local board of education, a child from the public schools, for the reason that such child has not been vaccinated.	0
9. Any person who shall refuse to comply with the provisions of this section, or who shall willfully violate any of the provisions of this act, shall be deemed guilty of a misdemeanor, and upon conviction thereof shall be punished by a fine of not less than five dollars nor more than fifty dollars, or by imprisonment in the county jail not exceeding thirty days, or by both such fine and imprisonment. 10. The board of health shall have power to make rules and regulations for the enforcement of the provisions of this act. 11. The provisions of this act shall apply to all cities	1
for example, it will appear black or a brownish-black under an ordinary mercury arc	0
1. the red rays are more intense under daylight than under the tungsten lamp; 2. the blue and green rays are more intense under the tungsten lamp than under daylight. 3. The red rays are more intense under daylight than under the tungsten lamp; the blue and green rays	1
This volume contains a brief but comprehensive summary of the most salient points to be considered in the elementary knowledge and treatment of mental disease.	0
1. The book is intended to be a practical guide for the busy practitioner and nurse. 2. It is not a complete treatise on the subject, but rather a concise outline of the subject matter. 3. It is designed to give the reader a clear understanding of the nature of insanity	1
So she mounted her motor-cycle and went off, intending to let Headquarters see how very unpleasant she could make herself when they would not attend to her wishes.	0
She had been feeling like that lately, as if she rather wanted to blow someone up.  [The Lowell Lectures on the Ascent of Man, 1894, Henry Drummond, p. 156.]  (p. 156)  (p	1
You are one of us now, I have long waited for your coming. You have been watched. Ha!	0
"I am glad to see you, sir," said Archer, "and I am glad to have the opportunity of speaking to you. I have been thinking much about the state of things in this country, and I have come to the conclusion that it is necessary for us to take some steps to improve	1
though it is enough if the party arresting touch the other, "even with the end of his finger."	0
124. for instance, if the person arrested should resist and escape). 125. The arrest is complete when the person arrested is under the control of the officer, and is no longer free to go where he pleases. 126. The arrest is made by the	1
because there was a strike among the deck hands, and the cargo could not be unloaded	0
1000 men had struck in the port. 1000 men had struck in the port. 1000 men had struck in the port. 1000	1
if perchance he has failed, haunting the places where fortune has deceived him, like an unquiet ghost	0
or, in the case of the man who has been so long in the grip of the demon of lust, that he has lost all sense of shame, and is now a mere brute, the goal	1
Another chief cause of William's unpopularity was his partiality to his own countrymen.	0
108 he was a man of such great ability that he could not be overlooked. [masked sentence describing a cause or reason] He loaded Portland with honors. 109. 1	1
The peace thus established was not of long duration.	0
56. The result was that the French, who had hitherto been regarded as enemies, became friends and allies of the Indians. 57. The French, therefore, were enabled to establish trading posts among the Indians, and to trade with them for furs. 58.	1
Consequently, central government, when it came, had to reckon with local government as an established fact, and has had to do so ever since.	0
100 years later, when the Danes had been driven out, and the Saxon kings had reigned over a united kingdom, the old divisions were still preserved, and the country was divided into shires, hundreds, and townships. 102. 103.	1
although the true Vernunft-Allgemeinheit has not been fully reached	0
1. The individual is not conceived as a mere abstract entity, but as a concrete reality	1
Because a daily thickening barrier of silence has crept between us during that time, and this silence is so dense that in vain we yearn to pierce it.	0
150 years have passed since I left home. [Francis Macdonald Cornford] 150 years have passed since I left home. [Francis Macdonald Cornford] 150 years have passed since I left home. [Francis Macdonald Corn	1
You haven't had a single examination class yet; then it is clearly your duty to help the afflicted. Bear ye one another's burdens, you know. I shall have enough examination papers of my own before night.	0
"I wish you would help me with these papers, Marion. I am so tired of them. I have been working all day, and I can't do anything more." "Oh, Miss Banks, I am sorry; but I have been so busy with my lessons, and I have had so much to do, that I cannot help you now." "Well, I suppose you are right.	1
so large growers of cucumbers prefer such seed where the percentage of germination is low	0
the weaker seeds are eliminated. 134. THE SEED OF THE YEAR. 135. THE SEED OF THE YEAR. 136. THE SEED OF THE	1
2. The book on Cambridge is largely an account of the founding and history, centuries long, of that great English University.	0
The History of Cambridge, by J. H. Tuker, illustrated by W. Matheson. 2 vols. London: Macmillan & Co., 1912. 4to. £5. 5s. net.  Gould and Pyle's C	1
if the battery is in one	0
1. If the cells are not filled with solution, fill them with distilled water	1
I'm not familiar with the meaning of "FM" as applied to radio.	0
1915-1933, Edwin H. Armstrong. 1934-1936, Westinghouse. 1936-1937	1
I don't believe you. I believe you are as false now as you have always been. Your weakness and thoughtlessness, your talk of pity and help!	0
"I am not going to be frightened by you, Mr. Hargrave. I have been through worse than this."  "I am not going to be frightened by you, Mr. Hargrave. I have been through worse than this."  "I am not going to be frightened by you, Mr. Hargrave. I have been through worse than this."	1
though to leave is like tearing out his living heart, and turns gray face toward an unknown land,such sacrifice renews the courage of us all	0
100 miles away, is a relief. 100 miles! 100 miles! 100 miles! 100 miles! 100 miles	1
'Tis at your bidding, Fate, I come My hist'ry to recount; And I, though unrenowned by age, Am Liberty's sweet fount. Before a white man's foot had trod Upon my long-sought shore, E'en though the savage only knew, 'Twas rich in golden ore.	0
I was not born in days of old, Nor yet in days of yore; But I am old, and I am free, And I am strong, and I am more.   I have been here since time began, And I have seen the world go by; I have seen the nations rise, And I have seen them fall and die.   I have seen the red man's blood, Flowing like a river wide; I have seen the white man's blood, Flowing like a river tide.   I have seen the red man's bones, Lie bleaching on the plain; I have seen the white man's bones, Lie bleaching on the plain.   I have seen the red man's fire, Burn up the	1
These reforms did not, however, put an end to Irish agitation. The Home Rule party, which demanded the restoration of a separate Irish Parliament, showed increased activity, and the general election of 1874 gave it a strong representation at Westminster, where one section of the party developed into the “Obstructionists.”	0
The Irish people are not yet ready for Home Rule.  They are too much under the influence of the English.  They are not yet able to govern themselves.  They are not yet able to make laws for themselves.  They are not yet able to pay taxes for themselves.  They are not yet able to defend themselves.  They are not yet able to do anything for themselves.  They are not yet able to do anything for Ireland.  They are not yet able to do anything for the Irish people.  They are not yet able to do anything for the Irish nation.  They are not yet able to do anything for the Irish race.  They are not yet able to	1
Cavendish, therefore, named the deserted settlement the Town of Famine, and it retains the name of Port Famine to this day."	0
1592, Sir Francis Drake, who had been in these waters before, found no trace of the settlement. 1594, Sir John Hawkins, who had also visited the place, found no trace of it. 1595, Sir Walter Raleigh, who had been	1
The Sultan, in consequence of all these reverses, was obliged to yield, and peace was at last established by the Treaty of Adrianople of the 14th September, 1829.	0
1875. The Russians were now masters of the whole of Asia Minor. 1875. 1875. 1875. 1875. 1875. 1875. 1875.	1
However, if not in justification, at least in palliation of this procedure, it should be borne in mind that our situation in this country is characterized by many special difficulties.	0
100 years ago, when the United States was still young, and its people were mostly of English descent, there was no such difficulty. 100 years ago, when the United States was still young, and its people were mostly of English descent, there was no such difficulty. 100 years ago, when the United States was still young, and its people were mostly of	1
Deduction is the name given to that method of reasoning which, from a knowledge of a general truth about a class, draws a conclusion about a smaller class, or about a single object, instance, or individual.	0
2. We reason that Mary, aged two, will cry if she is hurt because children of that age always do cry when they are hurt. We say that John Andrews will become a good mayor because he is a just man, and just men make the best mayors. We say that a certain tree with a black scar from top to bottom has been struck by lightning, for similar scars on other	1
in order to ensure the enforcement of the laws and regulations for the protection of the employed	0
158. The High Contracting Parties are convinced that the participation of women in the system of inspection is necessary as a cause or reason for the success of such a system. 159. The High Contracting Parties are convinced that the participation of women in the system of inspection is necessary	1
It is called thus because it is supposed to be 9 miles from Santa Clara Pueblo, or from the Rio Grande.	0
14:47. [14:47] (1) Santa Clara Pujepopi 'springat [14:46]' (Puje, see [14	1
Yes, it's magnificent. You know, Mr. Lindsay, one of the greatest regrets I have is that I can't find leisure to peruse my books. Quite a lot of them I have-haven't I, Frank?	0
"I have no time to read, my dear," he said, with a sigh. "I am always busy, and I have no time to read."  (Dad.)  "I have no time to read, my dear," he said, with a sigh. "I am always busy, and I have no time to read."  (Dad.)  "I have no time to read, my dear," he said, with a sigh. "I am always busy,	1
The practical modus operandi, therefore, would be about as follows: The patient suffering from malignant disease is irradiated without first submitting to tentative exposures.	0
100 per cent of the cancer cells are destroyed. 100 per cent of the cancer cells are destroyed. 100 per cent of the cancer cells are destroyed. 100 per cent of the cancer cells are destroyed. 100 per cent of the cancer	1
for it is stated to have been observed when the whole length of the nerve including the superior cervical ganglion had been removed	0
1064. When recovery of tone has thus taken place, dilation or increased constriction may be occasioned by local treatment: the ear may be made to blush or to pale by the application of heat or cold, by gentle stroking or rough handling and the like; but neither the one	1
but I cannot help thinking that, on that occasion at least, the carnal mind comprehended the things that be of the spirit	0
1822, he had been a witness of the same scene. 1822, he had seen the same thing. 1822, he had seen the same thing. 1822, he had seen the same thing. 1822,	1
There is no more tragic spectacle than that of a man of genius who is not a man of honor. And yet, until vaster and more definitive studies of the problems of homosexuality, of degeneracy, and of criminal pathology shall have been completed, Wilde will continue to be what Byron has been aptly termed: "a fascinating trouble."	0
He was a man of genius, but he was not a man of great moral worth. His genius was a gift, and it was a gift which he used for the most part in a frivolous and even a vicious manner.  But genius is a gift, and it is not always a good thing to be a genius.  It is a great misfortune to be a genius if you are not also a man of great moral worth.  And it is a great misfortune to be a man of great moral worth if you are not also a genius.  But it is a very great	1
There was no Alpine skiing competition.	0
1904 was not an Olympic year. 1908 was. 19	1
Ladies generally prefer smaller sizes.	0
"It is usually of a larger size, and is ornamented with designs, or printed with mottoes, or has some other form of decoration upon it."  (Westlake, 18	1
That is why I brought her to Paris, in order to lose ourselves in the crowd of this great capital. That is why I took an apartment for herself and her grandmother, here in this very street, near you and Coupe‑tête, who are our only friends, and lodged myself where I can see her, and watch over her day by day. I am strong.	0
"I will take her to Paris, and there I will make my fortune, and then we shall be happy."  "But what will become of me?" said Léonie.  "You will come with us," said Pierre.  "No, no, I cannot go with you."  "Why not?"  "Because I am poor, and you are rich."  "Oh, nonsense! I will give you all I have."  "No, no, I cannot accept your money."  "Then I will marry you."  "No, no, I cannot marry you."  "Why not?"  "Because I love Rosine."  "Ah,	1
I do not know, but I think you have the gift of healing	0
"I have a gift, I think, of healing. I have never tried it, but I believe I can do it."  "I have had a great deal of experience in the matter,"	1
Get in, Usha, and take the paddle. I can spring in when it is off the sands.	0
"Come, Usha, we will go out to-day. I have something to tell you."  "I am afraid, mother, to go out to-day. The sea is so rough."	1
All the great advances have been made by men, even under our present individual system, who were really imbued with the collective idea.	0
1. He is the unit of society; he is the creator of all wealth; he is the source of all progress. 2. He is the unit of society; he is the creator of all wealth; he is the source of all progress. 3. He is the unit of society	1
Englishmen were therefore jealous of any favor shown to their commercial rivals.	0
118 A TEXTBOOK OF PHYSIOLOGY. it was inferred that the Dutchman was a traitor to his country. 119. The Dutchman, however, was not a	1
Krigar's cupola can, therefore, be recommended not only for foundries, but also for Bessemer works.	0
2. It is evident that the lower part of the cupola is heated by the waste gases, and that the heat thus imparted to the charge is not lost. 3. The lower part of the cupola is heated by the waste gases, and the heat thus imparted to the charge	1
but it is truth to say I enjoyed every step of it	0
I was safe; I knew where I was; and I could have walked till morning.  But I was alone, and I was afraid.  I was afraid of the darkness, and of the	1
the study of Algae or sea‑weeds	0
1. THE STUDY OF PLANTS. 2. THE SCIENCE OF	1
The Berlin Treaty of 1878	0
1878 Treaty of Berlin. 1878. 1	1
I know what I think, but I don't want to speak yet; only I want to know, Ruth, about that verse; I found that, and thought about it. I couldn't see that it means what you think it does. I used to think in my very heart that joining the church, and trying to do about right, was all there was of religion; but I have found that I was wonderfully mistaken.	0
"I don't know," she said, hesitatingly, "I don't know. I'm not sure."  "It's not quite clear to me, either," said Ruth.  "But I think it's all right."  "Oh, yes, I'm sure it is," said Flossy, with a sigh of relief.  "I'm so glad you think so, Ruth."  "I do think so," said Ruth, with a smile.  "I've been thinking about it a good deal, and I've come to the conclusion that it's all right."  "Oh, thank you, Ruth!" said Flossy, with a little sob.  "I'm so glad you think so."  "I'm sure it is,"	1
All the while the distant Pyramids lured us on. These are known as the Pyramids of Ghizeh. At the end of the car line, a crowd of Egyptians with camels and donkeys were in waiting, and our guide soon had us all mounted on camels with a boy to lead each beast. I had a nice, clean, intelligent-looking boy, but I approached the camel allotted me with some trepidation.	0
1911 was a year of great interest in Egypt. I had been there before, but I wanted to see the Pyramids again. I went by train from Cairo to Giza, and then by tramcar to the foot of the Great Pyramid. It was a fine day, and the sun shone brightly on the white stone. I could not help thinking how much more beautiful it must look at night, when the lights are turned on. 123 I walked up to the foot of the Great Pyramid, and looked up at its sides. They were so steep that I could not imagine how anyone could climb them. I thought of the men who built the pyramid, and wondered what they felt as they worked. I wished I could have seen them building it. I should have liked to talk to them. 124 I stood for a long time looking at	1
Court favour is like sunshine, it cannot penetrate if you run into the shade. I shall walk through, make my bow, observe how many tiers have been added to the Queen's head-dress in my absence, and while you, Marquis, are standing uncovered in the cold, I shall be back at Paris.	0
"Ah! I am going back to Paris. I have no more to do here. I have nothing to do but to wait for the next change."  "What! are you going away?" said the King. "Yes, sire, I am going away. I have nothing to do here. I have no more to do than to wait for the next change."  "But why? What is the matter with you?"  "Nothing, sire, nothing. I am going because I have nothing to do. I have no more to do here than to wait for the next change."	1
though limited, is definite and sufficient	0
168 it is not always clear, and sometimes it is difficult to understand. 169 The answer is consistent with the beliefs and expository style of the historical context because:	1
Therefore I say what we look to is a thoroughly organised SOCIALISM.	0
186. And so, in the future, England will be a land of plenty, where each man will work for all, where there will be free exchange of the fruits of labor without any	1
I cannot find the name Fidel Castro in this dictionary.	0
1896, at Biran, Cuba. 123. 124	1
It follows that payments made out of the city treasury under such circumstances are unlawful.	0
1. It follows that the city of New York, having failed to obtain the necessary authority from the State Board of Health, was not authorized to construct or alter the water supply system of the city. 2. It follows that the city of New York, having failed to obtain the necessary authority from	1
for concealment, into the recesses of the neighbouring forests, and then to dispatch their able-bodied men to the defence of the city	0
1024 and to take refuge in the fort. 1025 The inhabitants of the country above and below Quebec were ordered to remove their families and property to the fort, in case of an invasion. 1026 This precaution was taken, not because the enemy was expected	1
When the hunters begin to come in next moon with sheep from the mountains you must comb the wool as you did when you were a little girl, and then make it into rolls and twist the yarn; make the dyes and color it, not for your husband's stockings only, but for a dancing-blanket.	0
"When I was a boy, I used to go out with my father and shoot rabbits and hares, and I have never forgotten how to do it."  (p. 34)  [The narrator is speaking.]  [The narrator is speaking.]  [The narrator is speaking.]  [The narrator is speaking.]  [The narrator is speaking.]  [The narrator is speaking.]  [The narrator is speaking.]  [The narrator is speaking.]  [The narrator	1
The T or inverted L type of aerial	0
100-meter wave. 100-meter wave. 10	1
Hence it was natural that wood should be the prevailing material of Phoenician architecture, while it was almost banished from that of Egypt.	0
136 THE FEDERAL GOVERNMENT AND THE STATES. 137	1
I will not argue the point with you. You must make your own choice. It is quite simple—life or death!	0
"I have no time to waste," said Coupe-tête, "and I will not waste it. You must decide now."  "Decide what?" asked Count Arnold.  "Life or death," answered Coupe-tête.  "But how can we decide that?" said Count Arnold.	1
but he continued exchanging specimens and seeds with European confrères	0
but it was not without its compensations. 135 The answer is taken from a passage written in 1894. The author is Henry Drummond, a Scottish evangelist	1
Miss Lane regrets that a previous engagement prevents her from accepting Mrs. Irving's kind invitation to dinner on Tuesday, February fourth, at seven o'clock. 2 University Place, January thirty-first.	0
134. I am sorry to have to say that I cannot accept your kind invitation to dine with you on Friday. Yours sincerely, JENNIFER LANE. 135. I thank you very much for your kind invitation to dine with you on Friday, but I regret that I shall not be able to accept it. I hope you will excuse me. Yours sincerely, JENNIFER LANE. 136. I am sorry to have to say that I	1
if sought before the disease has made too much progress	0
but they are not so beneficial in cases of acute pneumonia, when the inflammation is intense, and the products of the inflammation are not readily absorbed.  [134]  [135	1
though in its wild state it	0
150 150 150 150 150 150 150 150 150 150	1
I don't have enough information to answer.	0
5-hydroxytryptamine (serotonin) and noradrenaline.  insufficient information.  insufficient information.  insufficient information.  insufficient information.  insufficient	1
because there can be no higher practical result of effort	0
it is the expression of the will of God. 135 The Poet's Poet and Other Essays (1897) by William A. Quayle.	1
Wheeling in his tracks, Crippen saw running from a negro poolroom in Eleventh street, between R and Q streets, a negro, waving his revolver wildly in his hand.	0
"I'm going to get him, I'm going to get him," he said wildly.  "I'll have him yet."  "He's gone, sir," said the policeman.  "Gone where?"  "I don't know, sir; but he's gone."  "Where did he go?  "I don't know, sir; but he's gone."  "What do you mean by that?"  "I don't know, sir; but he	1
Wait: I have tea that my father got at Fort Simpson. I will bring you some; it will do you good.	0
"I have come to see you, Tashekah, and to bring you a little gift." "I am glad to see you, Kotch-kul-ah, and I thank you for your gift." "I am glad to be able to do something for you, Tashekah."	1
I can't find any information about Pakistan.	0
1,360 miles. 1,400 miles. 1,450 miles. 1,500 miles. 1,550 miles.	1
for though regularity is as important for health as for a wise life, it cannot be an iron regularity, especially if a girl is at all delicate	0
1. Because some people are so weak that they cannot get up at any hour without being sick. 2. Because some people have such a habit of going to bed late that they cannot break it. 3. Because some people have such a habit of getting up late that they cannot break it	1
but he rarely talked with anybody	0
100 miles from the nearest railroad station. 100 miles from the nearest railroad station. 100 miles from the nearest railroad station. 100 miles from the nearest	1
Contrary to the expectation of many at the time of its adoption, the constitution has proved itself extremely stable.	0
The constitution has been amended but four times. 1.	1
As far as I am aware, Prohibition has not ended.	0
33d Congress, 2d session, chap. 85, 48 Stat. 883. insufficent information.   insufficient information.  insufficient	1
The cause of this indifference is the absence of landed property amongst the peasants.	0
254. The cause of this is the absence of any strong national feeling among the Russians. 255. The Russian is a cosmopolitan, and has no special love for his native land. 256. He is a citizen of the world, and feels himself at home	1
However, in many cases it is necessary to have a certain illumination intensity on the floor or on an imaginary plane somewhat above it.	0
1. It is not necessary to have a complete knowledge of the laws of light and its behavior in order to design a good lighting installation. 2. It is not necessary to have a complete knowledge of the laws of light and its behavior in order to design a good lighting installation. 3.	1
Reggie is not old and he is not young. I never can understand why people make such a fuss about their ages. I am forty‑eight and Reggie is forty‑three this year, and I make no bones about it.	0
"I don't know," said Annabel, with a sigh. "I suppose he must be about twenty-five."  "Twenty-five!" cried Fay. "He looks more like a boy."  "Oh, I don't know," said Frank. "I should say he was about thirty."  "Thirty!" said Annabel. "I should say he was about forty."  "	1
Radio waves are created or generated in several ways.	0
1. Damped waves are produced by spark sets and are used mostly on shipboard or at low power coast stations. 2. They are the source of a great deal of interference due to the	1
There should be, however, a definite understanding among the believers in nature-study as to just what they consider essential in the nature-study course and then see to it that it is enforced.	0
126. This is done by state superintendents of education in connection with many other subjects in the curriculum. 127. The result is that the children are taught to look upon nature as a mere collection of facts, and to regard the study of nature as a mere collection of facts, and to regard the study of nature as a mere collection of facts, and to regard	1
Training of the visual imagination is something that becomes more and more important in these days when copious illustration of books leaves little for this faculty to do.	0
1. The student who has not been taught to visualize the scenes and objects described in poetry is at a disadvantage when he comes to appreciate the beauty of the poem. 2. The student who has not been taught to visualize the scenes and objects described in poetry is at a disadvantage when he comes to appreciate the beauty of the poem. 3. The student who has not been taught to visualize the	1
so as to secure a willing attention to his representations	0
and who, on the other hand, was equally capable of winning the confidence and affection of the rude savages of the New World. 145. 146. 14	1
I heard some news that astonished me.	0
1. I heard some news which astonished me. 2. The news which I heard astonished me	1
but certainly should never appeal to an educated American	0
162 THE FLOWERS AND THEIR TEACHINGS. it is a relief to see a flower alone, or with a few others of its own kind, in a simple vase. 163 THE FLOWERS AND THEIR TEACHINGS. 164 THE FLOWERS	1
Thus Albuquerque Academy was opened in the fall of 1879, with a principal and one assistant.	0
126 THE SCHOOL GARDEN BOOK. The result has been that the school has grown rapidly in numbers and in reputation. 127. The school is now housed in a commodious building, erected at a cost of $35,000, and is well equipped with all necessary apparatus and furniture. 128. The school is divided into three departments, viz	1
I have not been very often, it is true; but I intend to reform in that respect in the future. I mean to go whenever I can, and I mean to go always to the First Church.	0
"I have been neglecting my duty, and I mean to do better."  "I am glad to hear you say so, Miss Flossy," said the Colonel.  "I think it is a good thing for young people to go to church."  "I know it is, sir, and I mean to go more often."  "That is right, Miss Flossy	1
There is no information about James Earl Carter, Jr. in this dictionary.	0
10th of October, 1820, near the town of Plains, Georgia. 13th of January, 1847. 1847.	1
I have cut the thongs from Sha-hehe. Cover her and heal her, old woman, against the time I come again. I shall want her then.	0
"I have cut the thongs from Sha-hehe, and I ask you to heal him."  "I will not," said she, with a smile.  "He is not worth it."  "He is worth it," said Yealh-neddy, with a sneer	1
These become negligible because they contain but a small portion of the original incident light.	0
1. The cause is that the first surface of the glass reflects a part of the incident light. 2. The cause is that the first surface of the glass transmits a part of the incident	1
If we are to have National Freedom we must at least be prepared to fight. Home Rule will give us only the freedom of the convict in the prison fields, always within range of the warder's gun. The Home Rule Parliament, should it ever be established, will not be permitted to use freely the powers given to it, much less to extend them, unless it is backed by an armed and resolute nation.	0
1913 was the year of the Home Rule crisis, when the British government attempted to pass a bill through Parliament which would have given Ireland limited self-government. The bill was defeated by the opposition of the Conservative party, led by Arthur Balfour, and the Liberal Unionists, led by Joseph Chamberlain. The Irish nationalists, led by John Redmond, supported the bill. The Voice of Freedom, an Irish nationalist newspaper, argued that Home Rule was the only way for Ireland to achieve independence. It stated that Home Rule was not a complete solution, but it was the best option available at the time. The Voice of Freedom believed that Home Rule would give Ireland more control over its own	1
It should also not be lost sight of that the Indians themselves were the pioneers in introducing Western education in this country. The Hindu College of Calcutta was established long before Macaulay penned his celebrated minute or Wood sent out his Educational Despatch to India.	0
He was the first to see that the only way to educate the people of India was to teach them English, and to make English the language of the higher education.  He was the first to see that the only way to educate the people of India was to teach them English, and to make English the language of the higher education.  He was the first to see that the only way to educate the people of India was to teach them English, and to make English the language of the higher education	1
but seeing detectives onboard, one of them became frightened and jumped off.	0
but were caught. 134 ROUND THE WORLD IN SILENCE.   [The masked clause expresses a countervailing fact, i.e., that the robbers were caught.]	1
so our mind, when it thinks and wills according to its innermost conscience, shows us the true Way	0
100 100 100 100 100 100 100 100 100 100	1
As a result the delinquent was rare.	0
So too was contempt of the jurists. 134. The same was true of the priests. 135. The same was true of the physicians. 136.	1
But, above all, the consciousness of the presence of the Lord with me will carry me through my work in the Assembly.	0
19th-Encouraged in prospect of the Assembly by reading in Gibbon (ch. 70) how the consciousness of power can elevate the manner of a man to the station, imparting a dignity even where it was unknown before; Rienzi, Cromwell, etc.	1
My friend, from now on, please understand that I represent Herr Schwartz, here in London. You have been suspicious of me, from the start, as indeed we have been of you. The time for all that is ended.	0
"I am Miss Patricia Burke, of the firm of Hoffman and Co., London."  Hoffman's eyes opened wide. "Miss Patricia Burke! Why, I thought you were a man!"  "I am a woman," said Patricia, with a smile. "And I have come to represent Herr Schwartz, who is ill, and cannot come himself."  "Ah, I see," said Hoffman	1
for Margaret always said, "They are all orphans alike."	0
1. Because she had been taught that the cross was the sign of her faith. 2. Because she had been taught that the cross was the sign of her love. 3. Because she	1
I am very much disappointed in Summerglade's contribution-very much disappointed indeed. I consider it most shabby. As a matter of fact I don't think it is large enough to entitle them to a grant from the Guild at all.	0
"I am sorry, Mr. Summerglade, but I must decline your offer. We have no use for such things."  "But, Annabel," said Summerglade, "you know that I have been at great pains to make these garments."  "I know it, Mr. Summerglade, and I thank you for your pains, but we have no use for them	1
I am sure, I am quite sure we should all be so glad if you and Lady Sylvia would come over and spend the evening with us; we would make Lady Sylvia the presiding fairy to distribute the gifts from the Christmas-tree. It is the most splendid one we have ever had—	0
"I have invited Lady Sylvia to be my guest, and I am going to give a grand Christmas party. I have never had such a party before, and I am going to make it a real Christmas party."  "Oh, how delightful! I shall be so glad to go. I have never been to a Christmas party before."  "I am going to have a real Christmas tree, and I am going to have a real Christmas pudding, and I am going to have a real Christmas goose, and I am going to have a real Christmas turkey, and I am going to have a	1
But, with the recent development of practical means of blood vessel anastomosis, direct arterio-venous transfusion again seemed to come within the realm of possibility.	0
38 He found that the blood of the donor must be kept at a temperature of 37° C., and that the transfusion must be made within five minutes after the blood was drawn. 39 He also found that the blood of the donor must be mixed with a solution of sodium	1
The Solar System only contains eight planets, unless perhaps you mean to count the sun itself?	0
1846, Neptune.  insufficient information.   [Note: Neptune was discovered in 1846.] (Hiram Corson, A Primer of English Verse, 1	1
Sure enough, Little Flossy, where are your verses? You were going to give us whatever you found in the Bible. You were the best witness of all, because you brought such an unprejudiced determination to the search.	0
"I've found some beautiful verses, Flossy, that I want to read to you." "Oh, do, Marion! I'm so glad you have found them." "Let me see them, dear. I'll read them to you." "Oh, Marion, they are so beautiful!" "Yes, aren't they? They are just what I wanted." "Oh, Marion,	1
if their standard happens to be the same	0
1. If the child is not punished for his bad behavior, he will not be encouraged to do	1
so far as the visual sense is concerned, consists of more than an arrangement or sequence of varied colors and brightnesses	0
will be appreciated without the aid of these two kinds of sensations. 126. What are the two kinds of visual sensations? Chromatic and achromatic. 127. What is meant by the term "chromatic"? Relating to color. 128. What is	1
The mayor possesses the veto power over all ordinances passed by the city council.	0
2. The Mayor. - The mayor is the executive head of the city. He is elected annually by the people, and holds office for one year. He is president of the council, and has the right of presiding over all meetings of the council. He is also the chief executive officer of	1
However, probably owing to the lack of means, they failed to furnish the "Tomes," and ten years later they are presented again in consequence.	0
1 replye. [masked sentence revising an implied expectation] In 1665, as we have already noted, they were in trouble over the church plate and other matters. 1 replye. [masked sentence revising an implied expectation] In 1665, as we have already noted, they were in trouble over the church plate and other matters. 1 reply	1
Its getting late, Mrs. Butler. I must be off, I fear.	0
"I'll see you again, John, I promise." He turned and walked away, whistling softly.  "Good-bye, Mrs. Butler."  "Good-bye, Mr. Barry."  "Good-bye, sir."  "Good-bye, Frank."	1
nine verses, eight of them being 5 xa, or heroic, and the ninth 6xa, or an alexandrine	0
12 lines, 4 stanzas.  insufficient information.   The context	1
but I can't help it	0
it is so difficult to be sure whether he is really a fool or not	1
Although Mrs. Linnet is somewhat tiresome because of the shrillness of her note, which she repeats over and over, she is such a loving mother to her numerous brood and works so faithfully for the family interests, that even when we are tempted to ask her to retire to some far-away spot and cultivate her voice we cannot fail to admire her.	0
Mrs. Linnet, to be sure, is somewhat tiresome because of the shrillness of her note, which she repeats over and over; but she is a loving mother to her numerous brood, and works faithfully for the family interests; we admire her, although we are tempted to ask her to retire to some faraway spot and cultivate her voice.  (Shackford.)  insufficent information.  insufficent information.  insufficent information.  insufficent information.  insufficent information.  insufficent information	1
though Moynihan has made a correct diagnosis of pancreatic calculus	0
100 cases of gall-stones have been removed from the common duct, and in 76 of these there was no evidence of cancer. 100 cases of gall-stones have	1
It is said, however, that many of them have since come back.	0
16,500, and the remainder have been scattered over the whole of Russia. [masked sentence revising an implied expectation] 16,500, and the remainder have	1
Aw, yes, we've come to an understandin' at last.	0
"I'm glad we've come to an understanding, Barry," said Ted, with a smile. "I'm glad you're satisfied."  "I am," said Barry, with a nod.	1
if he would not risk the loss of the hard-won earnings of the whole year	0
100 miles of wild country, where the nearest human habitation is often 30 miles off. 100 miles of wild country, where the nearest human habitation is often	1
